movie,year3:15,1986
Pyar Kiya Hai Pyar Karenge,1986
Vijay Reddy,1986
"Anil Kapoor, Padmini Kolhapure, Anita Raj",1986
"Drama, Romance",1986
,1986
Qatil Aur Ashiq,1986
Swaroop Kumar,1986
"Shoma Anand, Kalpana Iyer, Kanan Kaushal",1986
,1986
,1986
Qatl,1986
R.K. Nayyar,1986
"Sanjeev Kumar, Ranjeeta Kaur, Shatrughan Sinha",1986
"Mystery, Thriller",1986
,1986
Ram Milai Jodi,1986
H.S. Kanwal,1986
"Kalpana Iyer, Lalita Pawar",1986
,1986
,1986
Ricky,1986
Ashok V. Bhushan,1986
"Kunal Goswami, Nutan, Amrish Puri, Pran",1986
"Drama, Family",1986
,1986
Suhaagan,1986
Rama Rao Tatineni,1986
"Jeetendra, Rekha, Govinda, Anuradha, Pran",1986
"Family, Drama, Romance",1986
,1986
Sajna Saath Nibhana,1986
Jwalamukhi,1986
"Dr. Anand, Dharmendra, Satyendra Kapoor",1986
Drama,1986
,1986
Samay Ki Dhaara,1986
Sisir Mishra,1986
"Shatrughan Sinha, Shabana Azmi, Vinod Mehra",1986
Drama,1986
,1986
Samundar,1986
Rahul Rawail,1986
"Sunny Deol, Poonam Dhillon, Anupam Kher",1986
"Action, Crime, Drama, Adventure, Thriller",1986
,1986
Sasti Dulhan Mahenga Dulha,1986
Bhappi Sonie,1986
"Mahesh Anand, Arun, Beena Banerjee",1986
Drama,1986
,1986
Shart,1986
Ketan Anand,1986
"Naseeruddin Shah, Shabana Azmi, Kanwaljit Singh",1986
"Drama, Mystery, Thriller",1986
,1986
Saveray Wali Gaadi,1986
Bharathi Rajaa,1986
"Sunny Deol, Poonam Dhillon, Prem Chopra",1986
,1986
,1986
Shatru,1986
Pramod Chakravorty,1986
"Rajesh Khanna, Shabana Sadique, Ashok Kumar",1986
"Action, Adventure, Crime",1986
,1986
Sheela,1986
Deepak Balraj Vij,1986
"Kulbhushan Kharbanda, Nana Patekar, Anita Kanwar",1986
"Adventure, Thriller",1986
,1986
Singhasan,1986
Krishna,1986
"Jeetendra, Jaya Prada, Mandakini",1986
,1986
,1986
Swarag Se Sunder,1986
K. Bappiah,1986
"Jeetendra, Mithun, Padmini Kolhapure, Jaya Prada, Prem Chopra, Kader Khan",1986
,1986
,1986
Swarthi,1986
Radhakant,1986
Shafi Inamdar,1986
,1986
,1986
Swati,1986
Kranthi Kumar,1986
"Shashi Kapoor, Sharmila Tagore, Meenakshi Sheshadri",1986
Drama,1986
,1986
Tahkhana,1986
"Shyam Ramsay, Tulsi Ramsay",1986
"Rana Jung Bahadur, Hemant Birje, Deepak",1986
"Action, Drama, Horror",1986
,1986
Tan-Badan,1986
Anand,1986
"Govinda, Khushboo, Jyoti Patel",1986
,1986
,1986
Teesra Kinara,1986
Krishnakant,1986
"Raj Babbar, Smita Patil, Anita Raj",1986
Romance,1986
,1986
Teri Aarzoo,1986
Ranjeeta,1986
,1986
,1986
,1986
The Living Corpse,1986
Manmohan Sabir,1986
"Aakash, Birbal, Mohan Choti",1986
,1986
,1986
Trikon Ka Chauta Kon,1986
,1986
"Vijayendra Ghatge, Priyadarshinee, Swaroop Sampat",1986
,1986
,1986
Veer Bhimsen,1986
,1986
"Jayshree Gadkar, Anjana Mumtaz, Dara Singh",1986
,1986
,1986
Vikram Betaal,1986
Shantilal Soni,1986
"Deepika, Manher Desai, Anjana Mumtaz",1986
Fantasy,1986
,1986
Waapsi,1986
Surendra Mohan,1986
"Rajesh Khanna, Nalini Jaywant, Heena Kausar",1986
Mystery,1986
,1986
Woman,1986
,1986
"Zeenat Aman, Shakti Kapoor, Shashi Kapoor",1986
,1986
,1986
Yeh Preet Na Hogi Kam,1986
Sheetal,1986
"Preeti Ganguli, Kiran Kumar",1986
,1986
,1986
Zindagani,1986
Prabhat Roy,1986
"Rakhee Gulzar, Mithun Chakraborty, Rati Agnihotri",1986
,1986
,1986
27 Mavalli Circle,1986
T. N. Narasimhan,1986
"T. N. Narasimhan, Devaraj, Kalpana Reddy, Umashri",1986
L. Vaidyanathan,1986
,1986
Africadalli Sheela,1986
Dwarakish,1986
"Charanraj, Sahila Chadha, Kalyan Kumar, Dwarakish, Disco Shanti",1986
Bappi Lahiri,1986
[1],1986
Anand,1986
Singeetham Srinivasa Rao,1986
"Shivarajkumar, Sudharani, Chi Guru Dutt, Tara",1986
Sankar Ganesh,1986
,1986
Anuraga Aralithu,1986
M. S. Rajashekar,1986
"Rajkumar, Geetha, Madhavi, Pandari Bai",1986
Upendra Kumar,1986
,1986
Aruna Raaga,1986
K. V. Jayaram,1986
"Ananth Nag, Geetha, K. S. Ashwath, Lokanath, Pandari Bai",1986
M. Ranga Rao,1986
,1986
Asambhava,1986
D. Rajendra Babu,1986
"V. Ravichandran, Ambika, Mukhyamantri Chandru, Sumithra",1986
Sankar Ganesh,1986
,1986
Beegara Pandhya,1986
K. Babu Rao,1986
"Sridhar, Poornima, Mukhyamantri Chandru, C. R. Simha",1986
Ramesh Naidu,1986
,1986
Belli Naaga,1986
N. S. Dhananjaya,1986
"Tiger Prabhakar, Nalini, Deepa, Balakrishna",1986
Satyam,1986
,1986
Bete,1986
V. Somashekhar,1986
"Ambarish, Ambika, Anuradha, Umashree",1986
S. P. Balasubrahmanyam,1986
,1986
Bettada Thayi,1986
Perala,1986
"Srinath, Aarathi, Vajramuni",1986
Satyam,1986
,1986
Bhagyada Lakshmi Baramma,1986
Singeetham Srinivasa Rao,1986
"Rajkumar, Madhavi, K. S. Ashwath, Balakrishna, Thoogudeepa Srinivas",1986
Singeetham Srinivasa Rao,1986
,1986
Brahmastra,1986
Perala,1986
"Ambarish, Lakshmi, Vajramuni, Mukhyamantri Chandru",1986
Satyam,1986
,1986
Ee Jeeva Ninagagi,1986
V. Somashekhar,1986
"Vishnuvardhan, Urvashi, Baby Shalini, Lokanath",1986
Vijay Anand,1986
,1986
Ella Hengasarinda,1986
B. Subba Rao,1986
"Rajesh, Jai Jagadish, Ramakrishna, Bharathi Vishnuvardhan, Tara, Padma Vasanthi, Bhavya",1986
Krishna Chakra,1986
,1986
Guri,1986
P. Vasu,1986
"Rajkumar, Archana, Tara, Pandari Bai, Jai Jagadish",1986
Rajan-Nagendra,1986
,1986
Henne Ningenu Bandhana,1986
Ravindranath,1986
"Charan Raj, Thulasi, Mukhyamantri Chandru, Pandari Bai",1986
Hamsalekha,1986
,1986
Hennina Koogu,1986
Dorai-Bhagwan,1986
"Sridhar, Saritha, Tara, K. S. Ashwath",1986
M. Ranga Rao,1986
,1986
Hosa Neeru,1986
K. V. Jayaram,1986
"Ananth Nag, Suhasini, Lokanath",1986
G. K. Venkatesh,1986
,1986
Karna,1986
H. R. Bhargava,1986
"Vishnuvardhan, Sumalatha, K. S. Ashwath, Sumithra",1986
M. Ranga Rao,1986
,1986
Kathanayaka,1986
P. Vasu,1986
"Vishnuvardhan, Sumalatha, Leelavathi, Vajramuni, Srinivasa Murthy",1986
M. Ranga Rao,1986
,1986
Kedi No.1,1986
Kommineni Seshagiri Rao,1986
"Tiger Prabhakar, Viji, Dheerendra Gopal, Leelavathi",1986
Satyam,1986
,1986
Krishna Nee Begane Baro,1986
H. R. Bhargava,1986
"Vishnuvardhan, Bhavya, Kim, Mukhyamantri Chandru",1986
Bappi Lahiri,1986
,1986
Lancha Lancha Lancha,1986
Ravindranath,1986
"Lokesh, Jayanthi, Mahalakshmi, Jai Jagadish, Sundar Raj",1986
Kalyan – Venkatesh,1986
,1986
Madhura Bandhavya,1986
Amrutham,1986
"Ambarish, Geetha, Jai Jagadish, Tara",1986
M. Ranga Rao,1986
,1986
Madhavacharya,1986
G. V. Iyer,1986
"Poorna Prasad, Ravindra, Shrivatsa, Vinaya Prasad",1986
M. Balamuralikrishna,1986
,1986
Madhuve Madu Tamashe Nodu,1986
Sathya,1986
"Vishnuvardhan, Aarathi, Dwarakish, Jai Jagadish, Mahalakshmi,",1986
Vijay Anand,1986
,1986
Malaya Marutha,1986
Lalitha Ravi,1986
"Vishnuvardhan, Madhavi, Saritha, Shivaram, Dinesh",1986
Vijaya Bhaskar,1986
,1986
Maneye Manthralaya,1986
H. R. Bhargava,1986
"Ananth Nag, Bharathi, Ramesh Aravind, Jai Jagadish, Tara, Umashree",1986
M. Ranga Rao,1986
,1986
Marjala,1986
B Vijay Gujjar,1986
"Vijay Kashi, Pallavi, Padma Vasanthi, Lohithaswa",1986
K. J. Joy,1986
,1986
Mouna Geethe,1986
Geethapriya,1986
"Srinath, Saritha, Sridhar, Sai Kumar",1986
M. Ranga Rao,1986
,1986
Mrugaalaya,1986
V. Somashekhar,1986
"Ambarish, Geetha, Sudheer",1986
Rajan-Nagendra,1986
,1986
Na Ninna Preetisuve,1986
Somu – Shankar,1986
"Arjun Sarja, V. Ravichandran, Bhavya, M. P. Shankar",1986
Sankar Ganesh,1986
,1986
Namma Oora Devathe,1986
Renuka Sharma,1986
"Charan Raj, Bharathi, Vinod Alva, Bhavya",1986
Satyam,1986
,1986
Nannavaru,1986
Bhagawan Sarang,1986
"Srinath, Lakshmi, Dinesh, Ramakrishna",1986
M. Ranga Rao,1986
,1986
Nenapina Doni,1986
T. S. Nagabharana,1986
"Ananth Nag, Girish Karnad, Geetha, Roopadevi",1986
Vijaya Bhaskar,1986
,1986
Pithamaha,1986
K. S. L. Swamy,1986
"V. Ravichandran, Vijayalakshmi Singh, Rajesh",1986
M. Ranga Rao,1986
,1986
Preethi,1986
A. T. Raghu,1986
"Ambarish, Bhavya, Gayatri",1986
G. K. Venkatesh,1986
,1986
Prema Gange,1986
Gururaju,1986
"Murali, Bhavya, Vijay Kashi, Doddanna",1986
Rajan-Nagendra,1986
,1986
Prema Jala,1986
Joe Simon,1986
"Ananth Nag, Mahalakshmi, Seetharam, Shivaram",1986
M. Ranga Rao,1986
,1986
Rasthe Raja,1986
Leela Vara Prasad,1986
"Shankar Nag, Gayatri, Jayanthi",1986
Satyam,1986
,1986
Ratha Sapthami,1986
M. S. Rajashekar,1986
"Shivarajkumar, Asha Rani, Parvatha Vani, Doddanna",1986
Upendra Kumar,1986
,1986
Samsarada Guttu,1986
Raghava,1986
"Shankar Nag, Mahalakshmi, Tara, Sundar Raj",1986
Satyam,1986
,1986
Sathkara,1986
Renuka Sharma,1986
"Ambarish, Ambika, Vajramuni, Thoogudeepa Srinivas",1986
Satyam,1986
,1986
Satya Jyothi,1986
K. Rangaraj,1986
"Vishnuvardhan, Urvashi, Balakrishna",1986
Ilaiyaraaja,1986
,1986
Sedina Sanchu,1986
T. S. Nagabharana,1986
"Rajesh, Bhavya, Ramakrishna Hegde, Mukhyamantri Chandru",1986
Satyam,1986
,1986
Shankha Nada,1986
Umesh Kulkarni,1986
"Ramesh Bhat, Abhinaya, Arvind, Honnayya",1986
C. Ashwath,1986
,1986
Sundara Swapnagalu,1986
K. Balachander,1986
"Sridhar, Ramesh Aravind, Devilalitha, Tara, Janani, Kuyili",1986
Vijaya Bhaskar,1986
,1986
Thayiye Nanna Devaru,1986
Vijay,1986
"Shankar Nag, Tiger Prabhakar, Jayanthi, Pallavi, Mukhyamantri Chandru",1986
Satyam,1986
,1986
Tiger,1986
Raviraja,1986
"Tiger Prabhakar, Aarathi, Ramakrishna, Mahalakshmi",1986
Sankar Ganesh,1986
,1986
Usha,1986
Raghava,1986
"Kalyan Kumar, Suhasini, Jayanthi",1986
Rajan-Nagendra,1986
,1986
Vishwaroopa,1986
V. Somashekhar,1986
"Ambarish, Geetha, Vajramuni",1986
Rajan-Nagendra,1986
,1986
"Look for List of Gujarati films of 1986 on one of Wikipedia's sister projects: Wiktionary (dictionary) Wikibooks (textbooks) Wikiquote (quotations) Wikisource (library) Wikiversity (learning resources) Commons (media) Wikivoyage (travel guide) Wikinews (news source) Wikidata (linked database) Wikipedia does not have an article with this exact name. Please search for List of Gujarati films of 1986 in Wikipedia to check for alternative titles or spellings. Log in or create an account to start the List of Gujarati films of 1986 article, alternatively use the Article Wizard, or add a request for it. Search for ""List of Gujarati films of 1986"" in existing articles. Look for pages within Wikipedia that link to this title. Other reasons this message may be displayed: If a page was recently created here, it may not be visible yet because of a delay in updating the database; wait a few minutes or try the purge function. Titles on Wikipedia are case sensitive except for the first character; please check alternative capitalizations and consider adding a redirect here to the correct title. If the page has been deleted, check the deletion log, and see Why was the page I created deleted?.",1986
,1986
Wiktionary (dictionary),1986
,1986
Wikibooks (textbooks),1986
,1986
Wikiquote (quotations),1986
,1986
Wikisource (library),1986
,1986
Wikiversity (learning resources),1986
,1986
Commons (media),1986
,1986
Wikivoyage (travel guide),1986
,1986
Wikinews (news source),1986
,1986
Wikidata (linked database),1986
JAN,1986
2,1986
1,1986
Dhim Tharikita Thom,1986
"Raju, Lissy",1986
Priyadarshan,1986
M. G. Radhakrishnan,1986
,1986
3,1986
2,1986
Pappan Priyappetta Pappan,1986
"Rahman, Lissy",1986
Sathyan Anthikkad,1986
Alleppey Ranganath,1986
,1986
6,1986
3,1986
Naale Njangalude Vivaham,1986
"Shankar, Ahalya",1986
Sajan,1986
Shyam,1986
,1986
10,1986
4,1986
Annoru Ravil,1986
"Sukumaran, Ranipadmini",1986
M. R. Joseph,1986
Raveendran,1986
,1986
11,1986
5,1986
Doore Doore Oru Koodu Koottam,1986
"Mohanlal, Menaka",1986
Sibi Malayil,1986
Shyam,1986
,1986
6,1986
Bhagavan,1986
"Menaka, Madhuri",1986
Baby,1986
M. S. Viswanathan,1986
,1986
12,1986
7,1986
Aarundivide Chodikkan,1986
,1986
Manoj Babu,1986
A. T. Ummer,1986
,1986
16,1986
8,1986
Oru Katha Oru Nunakkatha,1986
"Nedumudi Venu, Madhavi",1986
Mohan,1986
Johnson,1986
,1986
17,1986
9,1986
Urukku Manushyan,1986
"Ratheesh, Sathaar",1986
Crossbelt Mani,1986
Guna Singh,1986
,1986
23,1986
10,1986
Shyama,1986
"Mammootty, Nadia Moidu",1986
Joshiy,1986
Raghu Kumar,1986
,1986
25,1986
11,1986
Ithile Iniyum Varu,1986
"Mammootty, Mukesh",1986
P. G. Viswambharan,1986
Shyam,1986
,1986
12,1986
Mazha Peyyunnu Maddalam Kottunnu,1986
"Mohanlal, Lissie",1986
Priyadarshan,1986
,1986
,1986
FEB,1986
7,1986
13,1986
Abhayam Thedi,1986
"Mohanlal, Shobhana",1986
I. V. Sasi,1986
Shyam,1986
,1986
14,1986
Kadinte Makkal,1986
,1986
P. S. Prakash,1986
Ramesh Naidu,1986
,1986
15,1986
Sunil Vayassu 20,1986
"Rahman, Urvashi",1986
K. S. Sethumadhavan,1986
Jerry Amaldev,1986
,1986
11,1986
16,1986
T. P. Balagopalan M. A.,1986
"Mohanlal, Shobana",1986
Sathyan Anthikkad,1986
A. T. Ummer,1986
,1986
17,1986
Malamukalile Deivam,1986
"Gabril, Suresh",1986
P. N. Menon,1986
Johnson,1986
,1986
16,1986
18,1986
Katturumbinum Kathu Kuthu,1986
"Jagathy Sreekumar, Innocent",1986
Girish,1986
Kannur Rajan,1986
,1986
21,1986
19,1986
Aalorungi Arangorungi,1986
"Mammootty, Shobhana",1986
Thevalakkara Chellappan,1986
Jerry Amaldev,1986
,1986
23,1986
20,1986
Sakhavu,1986
"Unnimary, Anuradha",1986
K. S. Gopalakrishnan,1986
V. D. Rajappan,1986
,1986
24,1986
21,1986
Oru Yugasandhya,1986
"Madhu, Srividya",1986
Madhu,1986
A. T. Ummer,1986
,1986
28,1986
22,1986
Vartha,1986
"Mohanlal, Mammootty",1986
I. V. Sasi,1986
A. T. Ummer,1986
,1986
MAR,1986
1,1986
23,1986
Iniyum Kurukshetrum,1986
"Mohanlal, Jagathy Sreekumar",1986
J. Sasikumar,1986
M. K. Arjunan,1986
,1986
7,1986
24,1986
Nilaavinte Naattil,1986
"Prem Nazir, Seema",1986
Vijay Menon,1986
Shyam,1986
,1986
25,1986
Niramulla Ravulkal,1986
"Suresh Gopi, Prameela",1986
N. Sankaran Nair,1986
K. J. Joy,1986
,1986
8,1986
26,1986
Revathikkoru Pavakkutty,1986
"Bharath Gopi, Radha",1986
Sathyan Anthikad,1986
Shyam,1986
,1986
27,1986
Chidambaram,1986
"Bharath Gopi, Smita Pattil",1986
G. Aravindan,1986
G. Devarajan,1986
,1986
17,1986
28,1986
Ardha Raathri,1986
"Ratheesh, Madhuri",1986
Asha Khan,1986
K. J. Joy,1986
,1986
29,1986
Desatanakkili Karayarilla,1986
"Shari, Kartika",1986
Padmarajan,1986
Raveendran,1986
,1986
21,1986
30,1986
Kariyilakkattu Pole,1986
"Mammootty, Sripriya",1986
P. Padmarajan,1986
Johnson,1986
,1986
23,1986
31,1986
Chekkeranoru Chilla,1986
"Shankar, Ambika",1986
Sibi Malayil,1986
Shyam,1986
,1986
26,1986
32,1986
Hello My Dear Wrong Number,1986
"Mohanlal, Lizy",1986
Priyadarshan,1986
Reghu Kumar,1986
,1986
APR,1986
6,1986
33,1986
Kunjattakilikal,1986
"Mohanlal, Shobhana",1986
J. Sasikumar,1986
A. J. Joseph,1986
,1986
10,1986
34,1986
Ennennum Kannettante,1986
"Sangeeth, Sonia G. Nair",1986
Fazil,1986
Jerry Amaldev,1986
,1986
11,1986
35,1986
Malarum Kiliyum,1986
"Mammootty, Sudha Chandran",1986
K. Madhu,1986
Shyam,1986
,1986
36,1986
Kshamichu Ennoru Vakku,1986
"Mammootty, Geetha",1986
Joshiy,1986
Shyam,1986
,1986
37,1986
Nakhakshathangal,1986
"Vineeth, Monisha",1986
Hariharan,1986
Bombay Ravi,1986
,1986
12,1986
38,1986
Prathyekam Sradhikkukka,1986
"Mammootty, Mukesh",1986
P. G. Vishwambharan,1986
Raveendran,1986
,1986
26,1986
39,1986
Ente Entethu Mathrem,1986
"Mohanlal, Karthika",1986
J. Sasikumar,1986
Johnson,1986
,1986
MAY,1986
1,1986
40,1986
Arappatta Kettiya Gramathil,1986
"Mammootty, Ashokan",1986
P. Padmarajan,1986
,1986
,1986
2,1986
41,1986
Ithu Oru Thudakkom Mathram,1986
,1986
Baby,1986
Rajamani,1986
,1986
9,1986
42,1986
Neram Pularumbol,1986
"Mammootty, Ramya Krishnan",1986
K. P. Kumaran,1986
Johnson,1986
,1986
43,1986
Poomukhappadiyil Ninneyum Kaathu,1986
"Mammootty, Srividya",1986
Bhadran,1986
Ilaiyaraaja,1986
,1986
44,1986
Chilambu,1986
"Shobhana, Rahman,",1986
Bharathan,1986
Ouseppachan,1986
,1986
19,1986
45,1986
Ponnum Kudathinu Pottu,1986
"Shankar, Menaka",1986
T. S. Suresh Babu,1986
Shyam,1986
,1986
23,1986
46,1986
Kaveri,1986
"Sitara, Mammootty",1986
Rajeevnath,1986
V. Dakshinamoorthy,1986
,1986
28,1986
47,1986
Meenamasathile Sooryan,1986
"Shobhana, Venu Nagavally",1986
Lenin Rajendran,1986
M. B. Sreenivasan,1986
,1986
JUN,1986
19,1986
48,1986
Adukkan Entheluppam,1986
"Mammootty, Karthika",1986
Jeassy,1986
Jerry Amaldev,1986
,1986
49,1986
Snehamulla Simham,1986
"Mammootty, Nalini",1986
Sajan,1986
Shyam,1986
,1986
50,1986
Mizhineerppoovukal,1986
"Mohanlal, Lisie",1986
Kamal,1986
M. K. Arjunan,1986
,1986
25,1986
51,1986
Karinagam,1986
"Ratheesh, Anuradha",1986
K. S. Gopalakrishnan,1986
A. T. Ummer,1986
,1986
29,1986
52,1986
Bharya Oru Manthri,1986
"Menaka, Sukumaran",1986
Raju Mahendra,1986
Kannur Rajan,1986
,1986
JUL,1986
4,1986
53,1986
Gandhinagar 2nd Street,1986
"Mohanlal, Karthika",1986
Sathyan Anthikad,1986
Shyam,1986
,1986
5,1986
54,1986
Panchagni,1986
"Mohanlal, Geetha",1986
Hariharan,1986
Bombay Ravi,1986
,1986
17,1986
55,1986
Rajavinte Makan,1986
"Mohanlal, Ambika",1986
Thambi Kannanthanam,1986
S. P. Venkatesh,1986
,1986
18,1986
56,1986
Nidhiyude Katha,1986
"Murali, Jalaja",1986
Vijayakrishnan,1986
M. G. Radhakrishnan,1986
,1986
20,1986
57,1986
Onnu Randu Moonnu,1986
"Urvashi, Ratheesh",1986
Rajasenan,1986
Rajasenan,1986
,1986
25,1986
58,1986
Ithramathram,1986
"Urvashi, Ratheesh",1986
P. Chandrakumar,1986
Raghu Kumar,1986
,1986
AUG,1986
1,1986
59,1986
Yuvajanotsavam,1986
"Mohanlal, Urvashi",1986
Sreekumaran Thampi,1986
Raveendran,1986
,1986
60,1986
Atham Chithira Chothy,1986
"Mukesh, Nadia Moidu",1986
A. T. Abu,1986
Shyam,1986
,1986
12,1986
61,1986
Nandi Veendum Varika,1986
"Mammootty, Urvashi",1986
P. G. Viswambharan,1986
Shyam,1986
,1986
15,1986
62,1986
Aayiram Kannukal,1986
"Mammootty, Shobhana",1986
Joshiy,1986
Raghu Kumar,1986
,1986
63,1986
Moonnu Masangalku Mumbu,1986
"Mammootty, Urvashi",1986
Cochin Haneefa,1986
Shyam,1986
,1986
29,1986
64,1986
Ice Cream,1986
"Mammootty, Lissy",1986
Antony Eastman,1986
Johnson,1986
,1986
SEP,1986
3,1986
65,1986
Udayam Padinjaru,1986
"Madhu, Srividya",1986
Madhu,1986
A. T. Ummer,1986
,1986
9,1986
66,1986
Surabhi Yaamangal,1986
"Jagathy Sreekumar, Ratheesh",1986
P. Ashok Kumar,1986
Kannur Rajan,1986
,1986
12,1986
67,1986
Aavanazhi,1986
"Mammootty, Geetha",1986
I. V. Sasi,1986
Shyam,1986
,1986
68,1986
Vivahithare Ithile,1986
"Balachandra Menon, Parvati",1986
Balachandra Menon,1986
Jerry Amaldev,1986
,1986
69,1986
Poovinu Puthiya Poonthennal,1986
"Mammootty, Nadia Moidu",1986
Fazil,1986
Kannur Rajan,1986
,1986
14,1986
70,1986
Nyayavidhi,1986
"Mammootty, Shobhana",1986
Joshiy,1986
M. K. Arjunan,1986
,1986
15,1986
71,1986
Pidikittapulli,1986
"Prameela, Ratheesh",1986
K. S. Gopalakrishnan,1986
K. J. Joy,1986
,1986
16,1986
72,1986
Nimishangal,1986
"Mohanlal, Jagathy Sreekumar",1986
Radhakrishnan (RK),1986
M. B. Sreenivasan,1986
,1986
19,1986
73,1986
Sukhamo Devi,1986
"Shankar, Urvashi",1986
Venu Nagavally,1986
M. B. Sreenivasan,1986
,1986
74,1986
Adiverukal,1986
"Mohanlal, Karthika",1986
P. Anil,1986
,1986
,1986
OCT,1986
2,1986
75,1986
Ee Kaikalil,1986
"Ratheesh, Seema",1986
K. Madhu,1986
Johnson,1986
,1986
3,1986
76,1986
Oppam Oppathinoppam,1986
"Shankar, Menaka",1986
Soman,1986
Jerry Amaldev,1986
,1986
4,1986
77,1986
Kulambadikal,1986
"Jagathy Sreekumar, Ashwathy",1986
Crossbelt Mani,1986
Guna Singh,1986
,1986
7,1986
78,1986
Ninnistham Ennishtam,1986
"Mohanlal, Priya",1986
Alleppey Ashraf,1986
Kannur Rajan,1986
,1986
79,1986
Njan Kathorthirikkum,1986
"Rohini, Kundara Johnny",1986
Rasheed Karapuzha,1986
Shyam,1986
,1986
9,1986
80,1986
Veendum,1986
"Mammootty, Ratheesh",1986
Joshiy,1986
Ouseppachan,1986
,1986
81,1986
Geetham,1986
"Mammootty, Gita",1986
,1986
,1986
,1986
82,1986
Thalavattam,1986
"Mohanlal, Kartika",1986
Priyadarshan,1986
Raghu Kumar,1986
,1986
83,1986
Pakarathinu Pakaram,1986
,1986
T. Krishna,1986
,1986
,1986
14,1986
84,1986
Ambadi Thannilorunni,1986
"Jagathy Sreekumar, Anand",1986
Alleppey Ranganath,1986
Alleppey Ranganath,1986
,1986
16,1986
85,1986
Sree Narayana Guru,1986
"Kanakalatha, Master Vaisakh",1986
P. A. Bakker,1986
G. Devarajan,1986
,1986
20,1986
86,1986
Onnu Muthal Poojyam Vare,1986
"Asha Jayaram, Mohanlal",1986
Reghunath Paleri,1986
Mohan Sithara,1986
,1986
23,1986
87,1986
Ente Shabdham,1986
"Jagathy Sreekumar, Ratheesh",1986
V. K. Unnikrishnan,1986
A. T. Ummer,1986
,1986
31,1986
88,1986
Sanmanassullavarkku Samadhanam,1986
"Mohanlal, Karthika",1986
Sathyan Anthikkad,1986
Jerry Amaldev,1986
,1986
89,1986
Koodanayum Kattu,1986
"Innocent, Mukesh",1986
I. V. Sasi,1986
Shyam,1986
,1986
NOV,1986
7,1986
90,1986
Ayalvasi Oru Daridravasi,1986
"Prem Nazir, Seema",1986
Priyadarshan,1986
M. G. Radhakrishnan,1986
,1986
91,1986
Padayani,1986
"Mammootty, Devan",1986
T. S. Mohan,1986
A. T. Ummer,1986
,1986
92,1986
Railway Cross,1986
"Anuradha, Bheeman Raghu",1986
KG Gopalakrishnan,1986
A. T. Ummer,1986
,1986
11,1986
93,1986
Sayam Sandhya,1986
"Mammootty, Gita",1986
Joshiy,1986
Shyam,1986
,1986
12,1986
94,1986
Namukku Parkkan Munthirithoppukal,1986
"Mohanlal, Shari",1986
P. Padmarajan,1986
Johnson,1986
,1986
14,1986
95,1986
Rakkuyilin Ragasadassil,1986
"Mammootty, Suhasini",1986
Priyadarshan,1986
M. G. Radhakrishnan,1986
,1986
96,1986
Aval Kaathirunnu Avanum,1986
"Mammootty, Suhasini",1986
P. G. Vishwambharan,1986
Shyam,1986
,1986
15,1986
97,1986
Cabaret Dancer,1986
"Anuradha, M. G. Soman",1986
N. Sankaran Nair,1986
Shyam,1986
,1986
22,1986
98,1986
Swamy Sreenarayana Guru,1986
"Adoor Bhavani, K. P. A. C. Azeez",1986
Krishnaswamy,1986
Mohammed Subair,1986
,1986
28,1986
99,1986
Kochu Themmadi,1986
"Mammootty, Adoor Bhasi",1986
A. Vincent,1986
G. Devarajan,1986
,1986
100,1986
Ambili Ammavan,1986
"Jagathy Sreekumar, Nedumudi Venu",1986
K. G. Vijayakumar,1986
Kannur Rajan,1986
,1986
DEC,1986
2,1986
101,1986
Akalangalil,1986
"Nedumudi Venu, Seema",1986
J. Sasikumar,1986
Johnson,1986
,1986
5,1986
102,1986
Ilanjippookkal,1986
"Sandhya, Ratheesh",1986
Sandhya Mohan,1986
Kannur Rajan,1986
,1986
6,1986
103,1986
Shobaraj,1986
"Mohanlal, Madhavi",1986
Sasikumar,1986
Gemini,1986
,1986
19,1986
104,1986
Rareeram,1986
"Mammootty, Shobhana",1986
Sibi Malayil,1986
Kodakara Madhavan,1986
,1986
105,1986
Ennu Nathante Nimmi,1986
"Mammootty, Radhu",1986
Sajan,1986
Shyam,1986
,1986
22,1986
106,1986
Love Story,1986
"Shafeeq, Rohini,",1986
Sajan,1986
Shyam,1986
,1986
25,1986
107,1986
Ashtabandham,1986
"Srividya, Mukesh",1986
Askar,1986
A. T. Ummer,1986
,1986
108,1986
Amma Ariyan,1986
"Kunhulakshmi Amma, Harinarayan",1986
John Abraham,1986
Sunitha,1986
,1986
28,1986
109,1986
Pandavapuram,1986
"James, Appu",1986
G. S. Panicker,1986
,1986
,1986
31,1986
110,1986
Purushartham,1986
"Adoor Bhasi, Sujatha Mehta",1986
K. R. Mohan,1986
,1986
,1986
,1986
,1986
,1986
Pranamam,1986
,1986
,1986
,1986
,1986
,1986
,1986
,1986
Viswasichalum Illenkilum,1986
,1986
,1986
,1986
,1986
,1986
,1986
,1986
Manasilloru Manimuthu,1986
,1986
,1986
,1986
,1986
,1986
,1986
,1986
Ariyaatha Bandham,1986
,1986
,1986
,1986
,1986
,1986
,1986
,1986
Samskaram,1986
,1986
,1986
,1986
,1986
Priyamvadakkoru Pranayageethom,1986
Chandrasekhar,1986
,1986
,1986
,1986
Prathikale Thedi,1986
,1986
,1986
,1986
,1986
Paka Varuthiya Vina,1986
,1986
,1986
,1986
,1986
